ID,Labeled Data,Label,Created By,Project Name,Created At,Seconds to Label,External ID,Agreement,Dataset Name,Reviews
cjl18ub476dhx0726adkkpxnr,"“The Last Days will be made perilous by a rise in banking crises, environmental crises, increased taxes, rationed health insurance, and cutbacks in workers compensation. The cost of insurance will skyrocket. Prices will rise dramatically, outstripping the normal person’s ability to pay. People will try foreign religions and dabble in New Age movement which is simply repacked Old Eastern Religions. Genetic engineering which tinkers with God’s designs…society will continue to deceive itself with the illusion that things are getting better. The family has already been redefined to consider homosexual and lesbian couples as family units. Trust is social, political and spiritual authority will continue to erode. Uncontrollable violence in large cities will spread to smaller towns. Brutal and senseless killings will plague the nations…” Frank Damazio- The Vanguard Leader. Pg .131",negative,nikbarbagallo@me.com,Sermons_labelling,1534706864000,6.903,http://www.sermoncentral.com/sermons/be-ready-joseph-persaud-sermon-on-second-coming-104157.asp,,gay_para_1000_NOSODOM.csv,[]
cjl18u5xw6dga07266zcb1tim,"You and I know that as we face even more enemies in this life, the Lord does the same thing time and again. At the end of each of our lives we will face our last enemy. The last enemy to be destroyed is death. That’s what Scripture reminds us. Sometimes, no matter who we are or how strong in the faith we might be, we might feel scared of death, especially if we have a long time to consider our impending earthly end. Satan tries to tempt us, trying to weaken our faith, but the Lord reminds us that He has already defeated Satan. In His divine retribution and vengeance, He has also destroyed death. From Timothy we’re told: ""This grace has now been revealed through the appearing of our Savior, Christ Jesus, who has destroyed death and has brought life and immortality to light through the gospel""( 1 TIMOTHY 1:10 10 for the sexually immoral, for those practicing homosexuality, for slave traders and liars and perjurers—and for whatever else is contrary to the sound doctrine read more » . ). Sometimes when we think death frightens us, we have to remind ourselves ‘be strong, do not fear.’ The Lord Himself has destroyed death, our last enemy. He has brought to light life and immortality. He has given us a reason to live. He has given us courage to face death head-on because He has given us heaven itself.",negative,nikbarbagallo@me.com,Sermons_labelling,1534706857000,28.691,http://www.sermoncentral.com/sermons/be-strong-do-not-fear-timm-meyer-sermon-on-fear-and-worry-50198.asp,,gay_para_1000_NOSODOM.csv,[]
cjl18tjq37uuo0777wd77kdnv,"As you know, the President of the United States made BIG news when he declared he has rethought his position on same sex marriage and is now in favor of such. His exact words on the matter were:",neutral,nikbarbagallo@me.com,Sermons_labelling,1534706829000,131.784,http://www.sermoncentral.com/sermons/be-strong-jonathan-powell-sermon-on-character-174699.asp,,gay_para_1000_NOSODOM.csv,[]
cjl18qq3j7um6077775duiy4a,“... I’ve just concluded that for me personally it is important for me to go ahead and affirm that I think same sex couples should be able to get married.” President Barak Obama,neutral,nikbarbagallo@me.com,Sermons_labelling,1534706697000,62.419,http://www.sermoncentral.com/sermons/be-strong-jonathan-powell-sermon-on-character-174699.asp,,gay_para_1000_NOSODOM.csv,[]
cjl18pdx57uic07777qgmf21c,"d. “Was before…Howbeit for this cause I obtained mercy, that in me first Jesus Christ might show forth all longsuffering, for a pattern to them which should hereafter believe on him to life everlasting,” 1 Timothy 1:10-16 10 for the sexually immoral, for those practicing homosexuality, for slave traders and liars and perjurers—and for whatever else is contrary to the sound doctrine 11 that conforms to the gospel concerning the glory of the blessed God, which he entrusted to me. The Lord’s Grace to Paul 12 I thank Christ Jesus our Lord, who has given me strength, that he considered me trustworthy, appointing me to his service. read more » . .",negative,nikbarbagallo@me.com,Sermons_labelling,1534706635000,19.464,http://www.sermoncentral.com/sermons/be-ye-reconciled-to-god-ron-freeman-evangelist-sermon-on-reconciliation-196301.asp,,gay_para_1000_NOSODOM.csv,[]
cjl18oyu37uf70777fhscotfr,"In May, 1953, two men became the first in history to climb to the top of Mt. Everest; Edmund Hillary, a New Zealand beekeeper and explorer, and his Sherpa guide from Nepal, Tenzing Norgay. They reached the summit together and attained instant international fame.",neutral,nikbarbagallo@me.com,Sermons_labelling,1534706615000,1.866,http://www.sermoncentral.com/sermons/bear-with-one-another-matthew-kratz-sermon-on-church-discipline-133595.asp,,gay_para_1000_NOSODOM.csv,[]
cjl18ox796cwl0726atq5txm4,"On the way down from the 29,000-foot peak, Hillary slipped and started to fall. He would almost certainly have fallen to his death, but Tenzing Norgay immediately dug in his ice-axe and braced the rope linking them together, saving Hillary’s life.",neutral,nikbarbagallo@me.com,Sermons_labelling,1534706613000,1.389,http://www.sermoncentral.com/sermons/bear-with-one-another-matthew-kratz-sermon-on-church-discipline-133595.asp,,gay_para_1000_NOSODOM.csv,[]
cjl18owk86cw70726gh2rlghk,"At the bottom the international press made a huge fuss over the Sherpa guide’s heroic action. Through it all Tenzing Norgay remained very calm, very professional, very uncarried away by it all. To all the shouted questions he had one simple answer: “Mountain climbers always help each other.” (Galaxie Software: 10,000 Sermon Illustrations. Biblical Studies Press, 2002; 2002)",neutral,nikbarbagallo@me.com,Sermons_labelling,1534706612000,154.182,http://www.sermoncentral.com/sermons/bear-with-one-another-matthew-kratz-sermon-on-church-discipline-133595.asp,,gay_para_1000_NOSODOM.csv,[]
cjl18ll9a6cki0726lzk3b6hv,Because He is risen I don’t have to be a homosexual.,negative,nikbarbagallo@me.com,Sermons_labelling,1534706457000,6.415,http://www.sermoncentral.com/sermons/because-he-is-risen-melvin-maughmer-jr-sermon-on-grace-105041.asp,,gay_para_1000_NOSODOM.csv,[]
cjl18lgbt7u1d07771s77pk0r,"God's purpose for the Church today is that we welcome the stranger, the alien, the lost, the divorced, the fatherless, the broken, the hurting, the drug addicted, the prostitute, the homosexual, the widows and orphans, and all people who desire to draw near to God. I know folks don't like that at all, but we need to change our likes to God's will. As we welcome the hurting we need to pray that the Lord would impress upon their hearts their great need to draw near to His presence, to seek Him in prayer.",negative,nikbarbagallo@me.com,Sermons_labelling,1534706451000,4.345,http://www.sermoncentral.com/sermons/becoming-a-house-of-prayer-mike-hays-sermon-on-7426.asp,,gay_para_1000_NOSODOM.csv,[]
cjl18ld1n7u0j0777yabkm8jh,What about homosexuals? I realize that it is very politically incorrect to even mention homosexuals in a negative way but the fact remains that practicing a homosexual lifestyle is forbidden by the Bible.,negative,nikbarbagallo@me.com,Sermons_labelling,1534706447000,2710.752,http://www.sermoncentral.com/sermons/becoming-consistent--consecrated-scott-brewer-sermon-on-growth-in-christ-109926.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16z9px686w0726ay7z4gpu,"1 Corinthians 6:9-10 9 Or do you not know that wrongdoers will not inherit the kingdom of God? Do not be deceived: Neither the sexually immoral nor idolaters nor adulterers nor men who have sex with men 10 nor thieves nor the greedy nor drunkards nor slanderers nor swindlers will inherit the kingdom of God. read more » . says, “Don’t you realize that those who do wrong will not inherit the Kingdom of God? Don’t fool yourselves. Those who indulge in sexual sin, or who worship idols, or commit adultery, or are male prostitutes, or practice homosexuality, or are thieves, or greedy people, or drunkards, or are abusive, or cheat people—none of these will inherit the Kingdom of God.” (NLT)",negative,nikbarbagallo@me.com,Sermons_labelling,1534703736000,1.856,http://www.sermoncentral.com/sermons/becoming-consistent--consecrated-scott-brewer-sermon-on-growth-in-christ-109926.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16z805686f07264j8bvzom,"word (Abortion, Homosexuality,",neutral,nikbarbagallo@me.com,Sermons_labelling,1534703734000,3.478,http://www.sermoncentral.com/sermons/becoming-line-crossers-deborah-prihoda-sermon-on-evangelism-fear-of-51091.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16z5g87ngv0777j2augq24,"Twenty years after King James I of England received the first Bibles he commissioned to be translated into English, his successor Charles I commissioned 1000 more copies to be printed. Needless to say, he was not pleased with the result. As a matter of fact, he was so displeased that he fined the publisher a year’s wages and took away his printing license. What in the world had the publisher done to deserve all that? He left out one small three-letter word. In our Bibles, Exodus 20:14 14 “You shall not commit adultery. read more » . is only 5 words long. It says, “Thou shalt not commit adultery.” The word that King Charles’ publisher left out was “not”. So in that 1631 edition of the King James Bible, the seventh commandment commanded its readers that, “Thou shalt commit adultery.” I’m sure if a printer made that error today, the reaction would be different. Instead of the publisher being forced out of business, I’m sure that their sales would be off the charts. Of course, people have not needed a Bible misprint that commanded adultery to allow them to engage in immoral behavior, have they? The fact is that we live in one of the most sexually supercharged times in history. It doesn’t take any more than a quick flip through the TV Guide channel to see that. It is nearly impossible to avoid sexually charged images in our world today. From TV to billboards to magazine covers in the grocery store to storefront displays. Sexually charged images are feeding our sexually charged culture everywhere you turn. Who knows whether those images are the cause or the result of the immorality that abounds in our culture today. Activity that was hidden away in the back seat a generation ago is socially acceptable and even encouraged today. The statistics tell a sad tale. According to the Christian pollster George Barna, in 2003, 6 out of 10 Americans believed that it was morally acceptable to live together instead of getting married. The same number of people agree with actively engaging in sexual fantasies. Nearly half of Americans believe it’s OK to have sex with someone you’re not married to. Around 4 out of every ten Americans see nothing wrong with viewing pornography. And nearly a third see nothing wrong with homosexual sex. It’s no wonder that our society is in the condition it’s in. It’s no wonder our families are so messed up. But, in a way, even though it’s heartbreaking and disturbing, it’s easy to understand. It’s easy to understand, because the world is full of lost people. And lost people are going to act like lost people. People who are lost have no choice but to live in bondage to sin. Sometimes they are capable of reform, but apart from the cleansing blood of Christ and the power of His imputed righteousness, there is no victory over sin. We can expect nothing else from lost people. But here’s what’s really disturbing. Barna’s statistics show very little difference between people who call themselves Christians and those who don’t. In other words, these same sexual sins are nearly as much in the church as they are in the world. Statistically, among people who identify themselves as born-again Christians, nearly 4 out of 10 think it’s OK to live together without the benefit of marriage. The same 40% think actively engaging in sexual fantasies is morally acceptable behavior. Just as many or more people in the church are viewing pornography as those outside the church. According to his research, Barna indicated that more people in our churches today think it’s a sin to break the speed limit than people think it’s a sin to break the 7th commandment. That’s in our churches folks. No wonder they call us hypocrites. No wonder we can’t reach the world for Christ. We can’t reach the world for Christ because they see no difference in us. And they see no difference in us because there is no difference in the way we live. And there’s no difference in the way we live, because many times there’s no difference in us. There’s no difference in us, just like there was no difference in the church at Thyatira.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703731000,13.077,http://www.sermoncentral.com/sermons/behind-closed-doors-jim-drake-sermon-on-immorality-126465.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16yvbr685707264g5qc68i,"They were giving in marriage, drinking, and homosexuality abounded, they wanted to do their own thing.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703718000,7.891,http://www.sermoncentral.com/sermons/behind-the-clouds-joe-rowland-sermon-on-divinity-of-christ-76343.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16yp68684j0726j4xq5rt8,"We are in spiritual warfare so you have to push. The devil is trying to get into your home, into your job, into your church, so you have to push. The devil is trying to steal your faith so you have to push the doubt out. You have to pray your doubt out. You have to say your doubt out “Be thou removed and be thou cast into the sea.” You’ve got to say to your doubt “Get the hell out of here” because doubt will bring hell into your life. Doubt turns into fear. Fear turns into unbelief. Unbelief turns into murmuring, complaining, fretting, arguing, fussing, fighting, backbiting, gossiping, and negativism, lust of the eyes, lust of the flesh, the pride of life, adultery, fornication, homosexuality, lesbianism, bestiality, pornography, uncleanness, lasciviousness, Idolatry, hatred, variance, wrath, strife, sedition, heresy, envying, murders, drunkenness, disobedience and rebellion which is as the sin of witchcraft. It all starts with doubt. Tell your doubt to get the hell out of here! The problem is not your problem, it’s your doubt.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703710000,2.695,http://www.sermoncentral.com/sermons/believing-what-we-say-jerry-gatson-sermon-on-prayer-of-faith-82684.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16yn7j683z0726gwvik080,"We have a generation of Christians that does NOT search for the truth, but we blindly listen to whatever the preacher has to say and accept it - even if it’s contrary to scripture. And when we listen and accept whatever we hear, we will DRIFT away from the truth. We will hear things like - God doesn’t care about Israel any more, He has replaced Israel with the Church --- God doesn’t know everything -- God loves homosexuals, so we shouldn’t judge others, after all the Bible says judge not! -- there are so many who have never heard the gospel, so God will give them a second chance -- if you’re sick its because there is sin in your life, because God healed all sickness in the atonement, Jesus healed all our diseases. And all sorts of other heresies, that if we don’t study the scriptures, we will end up believing. Let’s be like the Bereans and study the Bible ourselves, not just listen to what someone else has to say.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703707000,39.924,http://www.sermoncentral.com/sermons/better-than-moses-dean-rhine-sermon-on-jesus-christ-171166.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16xscq68100726mgff0tff,"But it does seem that when so many of us break one of God’s laws it sort of becomes tolerated at first and then it becomes acceptable. It becomes vogue. We see that with immorality, pornography and now with homosexuality. We shoot at those who attempt the slow corruption of righteousness when it comes to homosexuality or other things, yet we miss the real issues within our very own ranks by a mile. Romans 14 The Weak and the Strong 1 Accept the one whose faith is weak, without quarreling over disputable matters. 2 One person’s faith allows them to eat anything, but another, whose faith is weak, eats only vegetables. 3 The one who eats everything must not treat with contempt the one who does not, and the one who does not eat everything must not judge the one who does, for God has accepted them. read more » . reminds me about what the Bible has to say about judging each other, slandering and putting stumbling blocks in front of one another. We regard a brother with contempt to the point where we soil and sabotage, albeit religiously, the reputation of another we disagree with.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703667000,17.032,http://www.sermoncentral.com/sermons/bi-vocational-time-management-wayne-cordeiro-sermon-on-workplace-balance-114111.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16xf7l68040726yl1x4ips,"“No,” they answered, “we will spend the night in the square.” 3 But he insisted so strongly that they did go with him and entered his house. He prepared a meal for them, baking bread without yeast, and they ate. read more » . we read perverted sexual behavior was widespread in Sodom and Gomorrah. When the two angels (who looked like men) visited Lot’s house to warn his family to leave, the homosexual men of the city wanted to rape them. In Genesis 19:5 5 They called to Lot, “Where are the men who came to you tonight? Bring them out to us so that we can have sex with them.” read more » . we read, “They call to Lot, ‘Where are the men who came to you tonight? Bring them out to us so that we can have sex with them.’” Lot went out and begged the men of the city not to do this “wicked thing.” Then they got angry at Lot and shouted, “Who do you think you are? How dare you say what we do is evil! It’s our right to act this way if we want. You are an intolerant religious fanatic!” When they tried to rape Lot, the angels had to supernaturally intervene and rescue him.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703650000,10.478,http://www.sermoncentral.com/sermons/bible-prophecy-for-dummies-david-dykes-sermon-on-jesus-teachings-56800.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16x72j67za07263oxwssuk,"Does that sound like America today? We are living in a time when homosexual behavior is gaining national acceptance. If you even suggest it is perverted, you’re labeled an intolerant hate-monger. We lead the world in exporting pornography. We continue to kill unborn babies by the millions. And as Gary Bauer said Thursday night, we don’t do it reluctantly we have exalted abortion as if was a freedom right up there with the freedom of speech or the freedom of religion. And the whole time, most of us aren’t alarmed or outraged. We just try to forget about it and so we keep on eating and drinking, marrying and giving in marriage.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703640000,12.204,http://www.sermoncentral.com/sermons/bible-prophecy-for-dummies-david-dykes-sermon-on-jesus-teachings-56800.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16wxpo67y107260sg0507p,Marriage is designed by God to create families who serve Him. Therefore we start to understand why there is such an attack on the traditional Christian family model in our society today. The world does not like it that we as Christians do not agree with their redefinition of family. Whether it’s cohabitation – living together – whether its gay relations – whether it’s polygamy relations. The world is assaulting the very fabric of our society and they are attacking ferociously the traditional marriage unit designed by the Lord in the Bible.,negative,nikbarbagallo@me.com,Sermons_labelling,1534703628000,9.943,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16wq027na20777rrumxb72,"The biblical view of marriage &amp; family must be fought for and protected by us (Christians) today. Why because the worldly (secular) system we live in will not protect it or value the Christian view of family and marriage. Why, because they have a mindset that does not align with the Word of God. The truth is they have no clue to what is right and to what is wrong. Their mission is to convince this society that living together with no covenant relationship with God is fine. That having sex outside of marriage is normal and okay. That gay marriages and relationships are from God because He made them that way. That having more than one spouse is okay and right as long as they all consent. That having adulterous affair’s is healthy for a marriage. That the old way of defining marriage and family is antiquated and out of date.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703618000,26.114,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16w5nl7n6z0777bg0wbivg,2. Dobson’s Focus on the Family program does this and listen to what he says in his book about the 11 arguments against allowing Homosexual relationships to become legal.,negative,nikbarbagallo@me.com,Sermons_labelling,1534703591000,6.431,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16w0qk7n5s0777j2valeql,a. The legalization of homosexual marriage will quickly destroy the traditional family.,negative,nikbarbagallo@me.com,Sermons_labelling,1534703585000,3.542,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16vyef7n4v0777bpxw86ex,i. We’ve already seen evidence from the Scandinavian countries that de-facto homosexual marriage destroys the real Mc Coy. These two entities cannot coexist because they represent opposite ends of the universe.,negative,nikbarbagallo@me.com,Sermons_labelling,1534703582000,3.09,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16vvot7n400777s82qilxm,"ii. Second, the introduction of legalized gay marriages will lead inexorably to polygamy and other alternatives to one man/one woman unions.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703578000,2.994,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16vtgb7n300777if4g8ajx,"• Why will gay marriage set the table for polygamy? Because there is no place to stop once that Rubicon has been crossed. Historically, the definition of marriage has rested on a foundation of tradition, legal precedent, theology and the overwhelming support of the people. …How about group marriage, or marriage between cousins, or marriage between daddies and little girls? How about marriage between a man and his donkey? Anything allegedly linked to “civil rights” will be doable. The legal underpinnings for marriage will have been destroyed.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703575000,24.519,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16vaiw7n04077767z340kw,"iii. The third reason marriage between homosexuals will destroy traditional marriage is that this is the ultimate goal of activists, and they will not stop until they achieve it.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703551000,8.067,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16v4e27mz00777rcsxl7j5,"• The history of the gay and lesbian movement has been that its adherents quickly move the goal line as soon as the previous one has been breached, revealing even more shocking and outrageous objectives. In the present instance, homosexual activists, heady with power and exhilaration, feel the political climate is right to tell us what they have wanted all along. This is the real deal: Most gays and lesbians do not want to marry each other. That would entangle them in all sorts of legal constraints. Who needs a lifetime commitment to one person? The intention here is to create an entirely different legal structure.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703543000,11.47,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16uvrg7mxz0777z4gjot8o,"i. The implications for children in a world of decaying families are profound. Because homosexuals are rarely monogamous, often having as many as three hundred47 or more partners in a lifetime—some studies say it is typically more than one thousand48—children in those polyamorous situations are caught in a perpetual coming and going. It is devastating to kids, who by their nature are enormously conservative creatures.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703532000,7.667,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16uphb67nd07266c97j5zg,c. Public schools in every state will embrace homosexuality.,neutral,nikbarbagallo@me.com,Sermons_labelling,1534703524000,4.129,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16umeh7mw10777rijw3xhk,"i. With the legalization of homosexual marriage, every public school in the nation will be required to teach this perversion as the moral equivalent of traditional marriage between a man and a woman. Textbooks, even in conservative regions, will have to depict man/man and woman/woman relationships, and stories written for children as young as elementary school, or even kindergarten, will have to give equal space and emphasis to homosexuals. How can a child, fresh out of toddlerhood, comprehend the meaning of adult sexuality? The answer is, they can’t, but it is happening in the state of California already.51",negative,nikbarbagallo@me.com,Sermons_labelling,1534703520000,7.726,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16ugge67me072698dm8kfp,"i. From the moment that homosexual marriage becomes legal, courts will not be able to favor a traditional couple of one man and one woman in matters of adoption. Children will be placed in homes with parents representing only one sex on an equal basis with those having a mom and a dad. Even the polyamorous couples won’t be excluded. The prospect of fatherless and motherless children will not be considered in the evaluation of eligibility. It will be the law.",neutral,nikbarbagallo@me.com,Sermons_labelling,1534703512000,22.03,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16tzee7mtj07774neafs70,"i. Foster-care parents will be required to undergo “sensitivity training” to rid themselves of bias in favor of heterosexuality, and will have to affirm homosexuality in children and teens. Moral training, at least as it applies to sexuality, will be forbidden. Again, this is the current law in California.52",neutral,nikbarbagallo@me.com,Sermons_labelling,1534703490000,28.697,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16td8q7ms80777gdvuu5l7,"i. In order to get a perspective on where the homosexual activist movement is taking us, one can simply look at our neighbors to the north. Canada is leading the way on this revolutionary path. I could cite dozens of examples indicating that religious freedom in that country is dying. Indeed, on April 28, 2004, the Parliament passed bill C 250, which effectively criminalized speech or writings that criticize homosexuality.53 Anything deemed to be “homophobic” can be punished by six months in prison or by other severe penalties.54 Pastors and priests in Canada are wondering if they can preach from Leviticus or Romans 1 1 Paul, a servant of Christ Jesus, called to be an apostle and set apart for the gospel of God— 2 the gospel he promised beforehand through his prophets in the Holy Scriptures 3 regarding his Son, who as to his earthly life was a descendant of David, 4 and who through the Spirit of holiness was appointed the Son of God in power by his resurrection from the dead: Jesus Christ our Lord. 5 Through him we received grace and apostleship to call all the Gentiles to the obedience that comes from faith for his name’s sake. read more » . or other passages from the writings of the apostle Paul. Will a new Bible be mandated that is bereft of “hate speech”? Consider this: A man who owned a printing press in Canada was fined $3,400 for refusing to print stationary for a homosexual activist organization.55 Censorship is already in full swing. One of our Focus on the Family radio programs on the subject of homosexuality was judged by the Canadian Radio and Television Commission to be “homophobic.” The radio station that carried the broadcast was censured for airing it, and I have not been able to address the issue since.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703461000,22.305,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16sw1b67iq0726j1gf9tw1,i. Other nations are watching our march toward homosexual marriage and will follow our lead.,neutral,nikbarbagallo@me.com,Sermons_labelling,1534703439000,6.18,http://www.sermoncentral.com/sermons/biblical-marriage-under-fire-michael-mccartney-sermon-on-marriage-commitment-87732.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16sr9d7mqt07777ir1lsas,"(May nagsabi nga dahil daw mahirap dumalaw sa mga patay ngayon bakit hindi naman I declare na ang mga namatay naman ang dumalaw sa atin) Two implications, One is the Sociological/ Cultural. With all of these Filipino families can’t escape the pull and attraction that came unsuspectingly from Society as a social event or from the Church as a doctrine. Dominantly, the Nov. 1 event is perceived as a cultural/ sociological phenomenon. It had become a family reunion for both the living and the dead. Holidays are extended to give way for its celebration.",neutral,nikbarbagallo@me.com,Sermons_labelling,1534703433000,10.161,http://www.sermoncentral.com/sermons/biblical-truth-about-purgatory-francisco-de-jesus-sermon-on-death-80202.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16sjig67gn0726xw1rohhd,"There are millions of people all across our country right now who claim to follow this person whose birth we celebrate this week. But rather than be transformed by him, they will celebrate his birth and then go back to crusading against gays and running websites condemning Rick Warren and other Christian pastors, and railing against music they don’t like and against those who have different political views, and bashing their non-Christian co-workers, and/or worshipping the God of money, or sex, or power, or fame, or whatever. Anything will do! That’s why the most important thing about Christmas isn’t that Christ is born, but whether Christ is born in you!",neutral,nikbarbagallo@me.com,Sermons_labelling,1534703423000,40.723,http://www.sermoncentral.com/sermons/birth-david-flowers-sermon-on-birth-of-jesus-118619.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16rny367dz0726o6410inl,"• Homosexual marriage is never seen or even considered in the Bible. The sexual act (along with fornication, adultery,",negative,nikbarbagallo@me.com,Sermons_labelling,1534703382000,2.833,http://www.sermoncentral.com/sermons/birthing-wars-troy-luttrell-sermon-on-marriage-194864.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16rlr867de0726o4alnwk0,"As we reflect on the fact that every single day 4,000 are killed in this country by abortion we should be moved to tears. When we need to understand that we are rapidly moving toward the day of legalized sodomy in this country. There are law-makers and lobbyist in our nation’s capital that are doing everything possible to legalize same-sex marriages – men marrying men and women marrying women. We should be moved to tears as we contemplate the condition of our country.",negative,nikbarbagallo@me.com,Sermons_labelling,1534703379000,12.495,http://www.sermoncentral.com/sermons/blessed-are-the-repentant-john-hamby-sermon-on-sermon-on-the-mount-156357.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16rc8167cj07260di1ih8i,You may be called homophobic because you believe the Bible calls homosexuality a sin.,neutral,nikbarbagallo@me.com,Sermons_labelling,1534703366000,8.32,http://www.sermoncentral.com/sermons/blessed-are-those-who-are-persecuted-because-of-righteousness-scott-kircher-sermon-on-righteousness-145684.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16r5v367bv0726n8drs8s5,I don’t hate homosexuals just as I don’t hate heterosexuals engaging in sex outside of marriage.,positive,nikbarbagallo@me.com,Sermons_labelling,1534703358000,11.719,http://www.sermoncentral.com/sermons/blessed-are-those-who-are-persecuted-because-of-righteousness-scott-kircher-sermon-on-righteousness-145684.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16qwsk67b30726w38hlwn7,- but homosexual adoption a reality in WA,neutral,nikbarbagallo@me.com,Sermons_labelling,1534703346000,2.979,http://www.sermoncentral.com/sermons/blessed-are-those-who-mourn-alex-huggett-sermon-on-sermon-on-the-mount-108350.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16quhe7mm90777lz1114c5,"“God wants me to buy a boat.” “God wants me to get a divorce.” “God made me a homosexual.” “God wants me to buy, build, invest, etc. on credit.",neutral,nikbarbagallo@me.com,Sermons_labelling,1534703343000,7.656,http://www.sermoncentral.com/sermons/blessings-in-hard-times-o-k-neal-sermon-on-america-144179.asp,,gay_para_1000_NOSODOM.csv,[]
cjl16qomk67a60726k6tcy96a,"-Our world is a mass of sexual confusion, anything that pushes us to the boundary lines of lust leading to the ungodly behavior of fornication, adultery, homosexuality, and other deviant behavior has to be brought to the Cross!",negative,nikbarbagallo@me.com,Sermons_labelling,1534703336000,5.403,http://www.sermoncentral.com/sermons/blinded-minds-philip-harrelson-sermon-on-holiness-166866.asp,,gay_para_1000_NOSODOM.csv,[]
